sam.id,sam.proc.date,lab.proc.date,ufn,semsp.no,year,month,day,location,region,site,species,species.no,stomtray,forklength,fishweight,dry.content.w,wet.content.w,corrected.ww,fullness.cat,fullness.mean,fullness.est,phylum,class,order,infraorder,family,genus,species,plot.taxon,plot.taxon.g,plot.taxon.d,labID,life.stage,sex,DI,count,size,length.min,length.max,length.avg,group.weight,corrected.weight,comment,dylan.proc ,overnight
79,2018-01-03,2016-01-05,U879,2015-06-06-J07-SO-06,2015,6,6,JS,South,J07,SO,6,40,101,12,NA,77.8,119.812,76-100,87.50,80,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoida,Calanoid copepod,Digested calanoid,Calanoid,NA,NA,4,9,2-5,NA,NA,NA,1.8,2.772,,N,N
79,2018-01-03,2016-01-05,U879,2015-06-06-J07-SO-06,2015,6,6,JS,South,J07,SO,6,40,101,12,NA,77.8,119.812,76-100,87.50,80,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,NA,0.7,1.078,,N,N
79,2018-01-03,2016-01-05,U879,2015-06-06-J07-SO-06,2015,6,6,JS,South,J07,SO,6,40,101,12,NA,77.8,119.812,76-100,87.50,80,NA,NA,NA,NA,NA,NA,NA,Other,Other,Digested,Egg sac,NA,NA,1,1,<1,NA,NA,NA,0.1,0.154,"small sac of approximately 40 eggs, each about 0.18mm in diameter",N,N
79,2018-01-03,2016-01-05,U879,2015-06-06-J07-SO-06,2015,6,6,JS,South,J07,SO,6,40,101,12,NA,77.8,119.812,76-100,87.50,80,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,1,98,2-5,2.3,3.3,2.80,38.7,59.598,,N,N
79,2018-01-03,2016-01-05,U879,2015-06-06-J07-SO-06,2015,6,6,JS,South,J07,SO,6,40,101,12,NA,77.8,119.812,76-100,87.50,80,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,2,87,2-5,2.3,3.3,2.80,25.4,39.116,,N,N
79,2018-01-03,2016-01-05,U879,2015-06-06-J07-SO-06,2015,6,6,JS,South,J07,SO,6,40,101,12,NA,77.8,119.812,76-100,87.50,80,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,3,64,2-5,2.3,3.3,2.80,13.1,20.174,,N,N
79,2018-01-03,2016-01-05,U879,2015-06-06-J07-SO-06,2015,6,6,JS,South,J07,SO,6,40,101,12,NA,77.8,119.812,76-100,87.50,80,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,4,14,2-5,NA,NA,NA,2.2,3.388,,N,N
85,2018-01-10,2016-01-05,U916,2015-06-06-J07-SO-10,2015,6,6,JS,South,J07,SO,10,38,108,12.1,NA,119.9,184.646,76-100,87.50,90,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoida,Calanoid copepod,Digested calanoid,Calanoid ,NA,NA,4,11,2-5,NA,NA,NA,3,4.62,,N,N
85,2018-01-10,2016-01-05,U916,2015-06-06-J07-SO-10,2015,6,6,JS,South,J07,SO,10,38,108,12.1,NA,119.9,184.646,76-100,87.50,90,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoida,Calanoid copepod,Calanus,Calanus marshallae,NA,NA,1,1,2-5,3.6,3.6,3.60,1,1.54,,N,N
85,2018-01-10,2016-01-05,U916,2015-06-06-J07-SO-10,2015,6,6,JS,South,J07,SO,10,38,108,12.1,NA,119.9,184.646,76-100,87.50,90,Chaetognatha,NA,NA,NA,NA,NA,NA,Chaetognatha,Other,Chaetognatha,Chaetognatha,NA,NA,4,2,>10,16,16,16.00,2.6,4.004,,N,N
85,2018-01-10,2016-01-05,U916,2015-06-06-J07-SO-10,2015,6,6,JS,South,J07,SO,10,38,108,12.1,NA,119.9,184.646,76-100,87.50,90,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,NA,0.9,1.386,,N,N
85,2018-01-10,2016-01-05,U916,2015-06-06-J07-SO-10,2015,6,6,JS,South,J07,SO,10,38,108,12.1,NA,119.9,184.646,76-100,87.50,90,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,1,126,2-5,2.25,3.6,2.93,54.6,84.084,,N,N
85,2018-01-10,2016-01-05,U916,2015-06-06-J07-SO-10,2015,6,6,JS,South,J07,SO,10,38,108,12.1,NA,119.9,184.646,76-100,87.50,90,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,2,128,2-5,2.25,3.25,2.75,40,61.6,,N,N
85,2018-01-10,2016-01-05,U916,2015-06-06-J07-SO-10,2015,6,6,JS,South,J07,SO,10,38,108,12.1,NA,119.9,184.646,76-100,87.50,90,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,3,39,2-5,2.25,3.25,2.75,8.3,12.782,,N,N
85,2018-01-10,2016-01-05,U916,2015-06-06-J07-SO-10,2015,6,6,JS,South,J07,SO,10,38,108,12.1,NA,119.9,184.646,76-100,87.50,90,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,4,15,2-5,NA,NA,NA,5.5,8.47,,N,N
86,2018-01-11,2016-01-05,U917,2015-06-06-J07-SO-08,2015,6,6,JS,South,J07,SO,8,38,113,14.9,NA,91.1,140.294,51-75,62.50,70,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoida,Calanoid copepod,Calanus,Calanus marshallae,NA,NA,1,1,2-5,4.1,4.1,4.10,1.2,1.848,,N,N
86,2018-01-11,2016-01-05,U917,2015-06-06-J07-SO-08,2015,6,6,JS,South,J07,SO,8,38,113,14.9,NA,91.1,140.294,51-75,62.50,70,Chaetognatha,NA,NA,NA,NA,NA,NA,Chaetognatha,Other,Chaetognatha,Chaetognatha,NA,NA,3,1,>10,15,15,15.00,0.8,1.232,,N,N
86,2018-01-11,2016-01-05,U917,2015-06-06-J07-SO-08,2015,6,6,JS,South,J07,SO,8,38,113,14.9,NA,91.1,140.294,51-75,62.50,70,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,NA,2.9,4.466,,N,N
86,2018-01-11,2016-01-05,U917,2015-06-06-J07-SO-08,2015,6,6,JS,South,J07,SO,8,38,113,14.9,NA,91.1,140.294,51-75,62.50,70,Mollusca,Gastropoda,Thecosomata,NA,Limacinidae,Limacina,helicina,Other,Other,Limacina,Limacina helacina,NA,NA,1,7,1-2,1.35,1.65,1.50,7.2,11.088,,N,N
86,2018-01-11,2016-01-05,U917,2015-06-06-J07-SO-08,2015,6,6,JS,South,J07,SO,8,38,113,14.9,NA,91.1,140.294,51-75,62.50,70,Mollusca,Gastropoda,Thecosomata,NA,Limacinidae,Limacina,helicina,Other,Other,Limacina,Limacina helacina,NA,NA,2,1,2-5,2.1,2.1,2.10,1.5,2.31,,N,N
86,2018-01-11,2016-01-05,U917,2015-06-06-J07-SO-08,2015,6,6,JS,South,J07,SO,8,38,113,14.9,NA,91.1,140.294,51-75,62.50,70,Mollusca,Gastropoda,Thecosomata,NA,Limacinidae,Limacina,helicina,Other,Other,Limacina,Limacina helacina,NA,NA,4,1,2-5,NA,NA,NA,4.1,6.314,,N,N
86,2018-01-11,2016-01-05,U917,2015-06-06-J07-SO-08,2015,6,6,JS,South,J07,SO,8,38,113,14.9,NA,91.1,140.294,51-75,62.50,70,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,1,71,2-5,2.1,3.25,2.68,31.2,48.048,,N,N
86,2018-01-11,2016-01-05,U917,2015-06-06-J07-SO-08,2015,6,6,JS,South,J07,SO,8,38,113,14.9,NA,91.1,140.294,51-75,62.50,70,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,2,55,2-5,2.1,3.25,2.68,17.6,27.104,,N,N
86,2018-01-11,2016-01-05,U917,2015-06-06-J07-SO-08,2015,6,6,JS,South,J07,SO,8,38,113,14.9,NA,91.1,140.294,51-75,62.50,70,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,3,41,2-5,2.1,3.25,2.68,11.6,17.864,,N,N
86,2018-01-11,2016-01-05,U917,2015-06-06-J07-SO-08,2015,6,6,JS,South,J07,SO,8,38,113,14.9,NA,91.1,140.294,51-75,62.50,70,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,4,27,2-5,NA,NA,NA,5.8,8.932,,N,N
41,2017-10-25,2016-01-05,U931,2015-06-06-J07-SO-04,2015,6,6,JS,South,J07,SO,4,39,121,14.6,NA,133.5,205.59,76-100,87.50,76,Arthropoda,Maxillopoda,Calanoida,NA,Aetideidae,Aetideus,NA,Calanoida,Calanoid copepod,Aetideus,Aetideus,NA,NA,1,1,1-2,1.9,1.9,1.90,0.05,0.077,,N,N
41,2017-10-25,2016-01-05,U931,2015-06-06-J07-SO-04,2015,6,6,JS,South,J07,SO,4,39,121,14.6,NA,133.5,205.59,76-100,87.50,76,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle  ,Barnacle  ,Barnacle,Barnacle Nauplius,NA,NA,1,1,<1,0.75,0.75,0.75,0.05,0.077,,N,N
41,2017-10-25,2016-01-05,U931,2015-06-06-J07-SO-04,2015,6,6,JS,South,J07,SO,4,39,121,14.6,NA,133.5,205.59,76-100,87.50,76,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoida,Calanoid copepod,Digested calanoid,Calanoid,NA,NA,4,75,2-5,NA,NA,NA,11.5,17.71,,N,N
41,2017-10-25,2016-01-05,U931,2015-06-06-J07-SO-04,2015,6,6,JS,South,J07,SO,4,39,121,14.6,NA,133.5,205.59,76-100,87.50,76,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,NA,8,12.32,,N,N
41,2017-10-25,2016-01-05,U931,2015-06-06-J07-SO-04,2015,6,6,JS,South,J07,SO,4,39,121,14.6,NA,133.5,205.59,76-100,87.50,76,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Euphausiacea,Euphausiid,Euphausiidae,Euphausiid calytopsis,calytopsis,NA,3,1,2-5,3,3,3.00,0.05,0.077,,N,N
41,2017-10-25,2016-01-05,U931,2015-06-06-J07-SO-04,2015,6,6,JS,South,J07,SO,4,39,121,14.6,NA,133.5,205.59,76-100,87.50,76,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Euphausiacea,Euphausiid,Euphausiidae,Euphausiid furcilia,furcilia,NA,1,1,2-5,3.5,3.5,3.50,0.1,0.154,,N,N
41,2017-10-25,2016-01-05,U931,2015-06-06-J07-SO-04,2015,6,6,JS,South,J07,SO,4,39,121,14.6,NA,133.5,205.59,76-100,87.50,76,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Euphausiacea,Euphausiid,Euphausiidae,Euphausiid furcilia,furcilia,NA,4,1,2-5,NA,NA,NA,0,0,,N,N
41,2017-10-25,2016-01-05,U931,2015-06-06-J07-SO-04,2015,6,6,JS,South,J07,SO,4,39,121,14.6,NA,133.5,205.59,76-100,87.50,76,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,1,123,2-5,2.2,3.2,2.70,56,86.24,,N,N
41,2017-10-25,2016-01-05,U931,2015-06-06-J07-SO-04,2015,6,6,JS,South,J07,SO,4,39,121,14.6,NA,133.5,205.59,76-100,87.50,76,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,2,111,2-5,2.2,3.2,2.70,34.5,53.13,,N,N
41,2017-10-25,2016-01-05,U931,2015-06-06-J07-SO-04,2015,6,6,JS,South,J07,SO,4,39,121,14.6,NA,133.5,205.59,76-100,87.50,76,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,3,52,2-5,2.2,3.2,2.70,12.2,18.788,,N,N
41,2017-10-25,2016-01-05,U931,2015-06-06-J07-SO-04,2015,6,6,JS,South,J07,SO,4,39,121,14.6,NA,133.5,205.59,76-100,87.50,76,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,4,24,2-5,2.2,3.2,2.70,5.4,8.316,,N,N
41,2017-10-25,2016-01-05,U931,2015-06-06-J07-SO-04,2015,6,6,JS,South,J07,SO,4,39,121,14.6,NA,133.5,205.59,76-100,87.50,76,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Copelata,Larvacean,Oikopleura,Oikopleura,NA,NA,4,7,2-5,NA,NA,NA,0.7,1.078,head casings only,N,N
42,2017-11-01,2016-01-05,U932,2015-06-06-J07-SO-14,2015,6,6,JS,South,J07,SO,14,39,132,19.2,NA,70.4,108.416,51-75,62.50,60,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoida,Calanoid copepod,Digested calanoid,Calanoid,NA,NA,4,67,2-5,NA,NA,NA,13,20.02,,N,N
42,2017-11-01,2016-01-05,U932,2015-06-06-J07-SO-14,2015,6,6,JS,South,J07,SO,14,39,132,19.2,NA,70.4,108.416,51-75,62.50,60,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoida,Calanoid copepod,Calanus,Calanus marshallae,NA,NA,2,1,2-5,4.5,4.5,4.50,1.1,1.694,,N,N
42,2017-11-01,2016-01-05,U932,2015-06-06-J07-SO-14,2015,6,6,JS,South,J07,SO,14,39,132,19.2,NA,70.4,108.416,51-75,62.50,60,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,NA,1.8,2.772,,N,N
42,2017-11-01,2016-01-05,U932,2015-06-06-J07-SO-14,2015,6,6,JS,South,J07,SO,14,39,132,19.2,NA,70.4,108.416,51-75,62.50,60,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,1,43,2-5,2.4,3.2,2.80,20.6,31.724,,N,N
42,2017-11-01,2016-01-05,U932,2015-06-06-J07-SO-14,2015,6,6,JS,South,J07,SO,14,39,132,19.2,NA,70.4,108.416,51-75,62.50,60,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,2,56,2-5,2.3,3.2,2.75,16.3,25.102,,N,N
42,2017-11-01,2016-01-05,U932,2015-06-06-J07-SO-14,2015,6,6,JS,South,J07,SO,14,39,132,19.2,NA,70.4,108.416,51-75,62.50,60,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,3,39,2-5,2.3,3.2,2.75,8.3,12.782,,N,N
42,2017-11-01,2016-01-05,U932,2015-06-06-J07-SO-14,2015,6,6,JS,South,J07,SO,14,39,132,19.2,NA,70.4,108.416,51-75,62.50,60,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,4,14,2-5,NA,NA,NA,2.5,3.85,,N,N
43,2017-11-02,2016-01-05,U933,2015-06-06-J07-SO-05,2015,6,6,JS,South,J07,SO,5,39,118,17,NA,81.8,125.972,51-75,62.50,60,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoida,Calanoid copepod,Digested calanoid,Calanoid,NA,NA,4,13,2-5,NA,NA,NA,4.1,6.314,,N,N
43,2017-11-02,2016-01-05,U933,2015-06-06-J07-SO-05,2015,6,6,JS,South,J07,SO,5,39,118,17,NA,81.8,125.972,51-75,62.50,60,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoida,Calanoid copepod,Calanus,Calanus marshallae,NA,NA,2,1,2-5,4.5,4.5,4.50,1.4,2.156,,N,N
43,2017-11-02,2016-01-05,U933,2015-06-06-J07-SO-05,2015,6,6,JS,South,J07,SO,5,39,118,17,NA,81.8,125.972,51-75,62.50,60,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,NA,1,1.54,,N,N
43,2017-11-02,2016-01-05,U933,2015-06-06-J07-SO-05,2015,6,6,JS,South,J07,SO,5,39,118,17,NA,81.8,125.972,51-75,62.50,60,Mollusca,Gastropoda,Thecosomata,NA,Limacinidae,Limacina,helicina,Other,Other,Limacina,Limacina,NA,NA,2,4,1-2,1.2,2,1.60,4,6.16,photo taken - asked KAng about id,N,N
43,2017-11-02,2016-01-05,U933,2015-06-06-J07-SO-05,2015,6,6,JS,South,J07,SO,5,39,118,17,NA,81.8,125.972,51-75,62.50,60,Mollusca,Gastropoda,Thecosomata,NA,Limacinidae,Limacina,helicina,Other,Other,Limacina,Limacina,NA,NA,3,3,1-2,1.2,2,1.60,4.4,6.776,,N,N
43,2017-11-02,2016-01-05,U933,2015-06-06-J07-SO-05,2015,6,6,JS,South,J07,SO,5,39,118,17,NA,81.8,125.972,51-75,62.50,60,Mollusca,Gastropoda,Thecosomata,NA,Limacinidae,Limacina,helicina,Other,Other,Limacina,Limacina,NA,NA,4,1,1-2,NA,NA,NA,4.7,7.238,,N,N
43,2017-11-02,2016-01-05,U933,2015-06-06-J07-SO-05,2015,6,6,JS,South,J07,SO,5,39,118,17,NA,81.8,125.972,51-75,62.50,60,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,1,55,2-5,2.2,4.2,3.20,30.5,46.97,,N,N
43,2017-11-02,2016-01-05,U933,2015-06-06-J07-SO-05,2015,6,6,JS,South,J07,SO,5,39,118,17,NA,81.8,125.972,51-75,62.50,60,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,2,46,2-5,2.2,4.2,3.20,18.1,27.874,,N,N
43,2017-11-02,2016-01-05,U933,2015-06-06-J07-SO-05,2015,6,6,JS,South,J07,SO,5,39,118,17,NA,81.8,125.972,51-75,62.50,60,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,3,24,2-5,2.2,4.2,3.20,6.3,9.702,,N,N
43,2017-11-02,2016-01-05,U933,2015-06-06-J07-SO-05,2015,6,6,JS,South,J07,SO,5,39,118,17,NA,81.8,125.972,51-75,62.50,60,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,4,14,2-5,NA,NA,NA,3.9,6.006,,N,N
44,2017-11-02,2016-01-05,U934,2015-06-06-J07-SO-03,2015,6,6,JS,South,J07,SO,3,39,117,19.8,NA,88.4,136.136,51-75,62.50,60,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoida,Calanoid copepod,Digested calanoid,Calanoid,NA,NA,4,18,2-5,NA,NA,NA,4.3,6.622,,N,N
44,2017-11-02,2016-01-05,U934,2015-06-06-J07-SO-03,2015,6,6,JS,South,J07,SO,3,39,117,19.8,NA,88.4,136.136,51-75,62.50,60,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoida,Calanoid copepod,Calanus,Calanus marshallae,NA,NA,1,1,2-5,3.5,3.5,3.50,0.7,1.078,,N,N
44,2017-11-02,2016-01-05,U934,2015-06-06-J07-SO-03,2015,6,6,JS,South,J07,SO,3,39,117,19.8,NA,88.4,136.136,51-75,62.50,60,Chaetognatha,NA,NA,NA,NA,NA,NA,Chaetognatha,Other,Chaetognatha,Chaetognatha,NA,NA,4,1,5-10,NA,NA,NA,0.9,1.386,,N,N
44,2017-11-02,2016-01-05,U934,2015-06-06-J07-SO-03,2015,6,6,JS,South,J07,SO,3,39,117,19.8,NA,88.4,136.136,51-75,62.50,60,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,NA,2.2,3.388,,N,N
44,2017-11-02,2016-01-05,U934,2015-06-06-J07-SO-03,2015,6,6,JS,South,J07,SO,3,39,117,19.8,NA,88.4,136.136,51-75,62.50,60,Arthropoda,Maxillopoda,Calanoida,NA,Pontellidae,Epilabidocera,longipedata,Calanoida,Calanoid copepod,Epilabidocera,Epilabidocera longipedata,NA,NA,1,1,2-5,2.9,2.9,2.90,0.5,0.77,,N,N
44,2017-11-02,2016-01-05,U934,2015-06-06-J07-SO-03,2015,6,6,JS,South,J07,SO,3,39,117,19.8,NA,88.4,136.136,51-75,62.50,60,Arthropoda,Maxillopoda,Calanoida,NA,Pontellidae,Epilabidocera,longipedata,Calanoida,Calanoid copepod,Epilabidocera,Epilabidocera longipedata,NA,NA,4,1,2-5,NA,NA,NA,0.4,0.616,,N,N
44,2017-11-02,2016-01-05,U934,2015-06-06-J07-SO-03,2015,6,6,JS,South,J07,SO,3,39,117,19.8,NA,88.4,136.136,51-75,62.50,60,Mollusca,Gastropoda,Thecosomata,NA,Limacinidae,Limacina,helicina,Other,Other,Limacina,Limacina,NA,NA,2,5,1-2,1.1,2.2,1.65,6,9.24,,N,N
44,2017-11-02,2016-01-05,U934,2015-06-06-J07-SO-03,2015,6,6,JS,South,J07,SO,3,39,117,19.8,NA,88.4,136.136,51-75,62.50,60,Mollusca,Gastropoda,Thecosomata,NA,Limacinidae,Limacina,helicina,Other,Other,Limacina,Limacina,NA,NA,4,1,1-2,NA,NA,NA,1.7,2.618,,N,N
44,2017-11-02,2016-01-05,U934,2015-06-06-J07-SO-03,2015,6,6,JS,South,J07,SO,3,39,117,19.8,NA,88.4,136.136,51-75,62.50,60,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,1,75,2-5,2.1,3.3,2.70,39.4,60.676,,N,N
44,2017-11-02,2016-01-05,U934,2015-06-06-J07-SO-03,2015,6,6,JS,South,J07,SO,3,39,117,19.8,NA,88.4,136.136,51-75,62.50,60,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,2,55,2-5,2.1,3.3,2.70,19.8,30.492,,N,N
44,2017-11-02,2016-01-05,U934,2015-06-06-J07-SO-03,2015,6,6,JS,South,J07,SO,3,39,117,19.8,NA,88.4,136.136,51-75,62.50,60,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,3,25,2-5,2.1,3.3,2.70,8.8,13.552,,N,N
44,2017-11-02,2016-01-05,U934,2015-06-06-J07-SO-03,2015,6,6,JS,South,J07,SO,3,39,117,19.8,NA,88.4,136.136,51-75,62.50,60,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,4,11,2-5,NA,NA,NA,3.6,5.544,,N,N
45,2017-11-03,2016-01-05,U935,2015-06-06-J07-SO-09,2015,6,6,JS,South,J07,SO,9,39,119,17.9,NA,95.9,147.686,51-75,62.50,60,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle  ,Barnacle  ,Barnacle,Barnacle Nauplius,NA,NA,2,1,<1,0.7,0.7,0.70,0,0,,N,N
45,2017-11-03,2016-01-05,U935,2015-06-06-J07-SO-09,2015,6,6,JS,South,J07,SO,9,39,119,17.9,NA,95.9,147.686,51-75,62.50,60,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoida,Calanoid copepod,Digested calanoid,Calanoid,NA,NA,4,20,2-5,NA,NA,NA,3.8,5.852,,N,N
45,2017-11-03,2016-01-05,U935,2015-06-06-J07-SO-09,2015,6,6,JS,South,J07,SO,9,39,119,17.9,NA,95.9,147.686,51-75,62.50,60,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoida,Calanoid copepod,Calanus,Calanus marshallae,NA,NA,1,1,2-5,4.6,4.6,4.60,1.7,2.618,,N,N
45,2017-11-03,2016-01-05,U935,2015-06-06-J07-SO-09,2015,6,6,JS,South,J07,SO,9,39,119,17.9,NA,95.9,147.686,51-75,62.50,60,Chaetognatha,NA,NA,NA,NA,NA,NA,Chaetognatha,Other,Chaetognatha,Chaetognatha,NA,NA,3,1,>10,13,13,13.00,1.6,2.464,,N,N
45,2017-11-03,2016-01-05,U935,2015-06-06-J07-SO-09,2015,6,6,JS,South,J07,SO,9,39,119,17.9,NA,95.9,147.686,51-75,62.50,60,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,NA,0.9,1.386,,N,N
45,2017-11-03,2016-01-05,U935,2015-06-06-J07-SO-09,2015,6,6,JS,South,J07,SO,9,39,119,17.9,NA,95.9,147.686,51-75,62.50,60,Mollusca,Gastropoda,Thecosomata,NA,Limacinidae,Limacina,helicina,Other,Other,Limacina,Limacina,NA,NA,2,2,1-2,0.8,1.5,1.15,1,1.54,,N,N
45,2017-11-03,2016-01-05,U935,2015-06-06-J07-SO-09,2015,6,6,JS,South,J07,SO,9,39,119,17.9,NA,95.9,147.686,51-75,62.50,60,Mollusca,Gastropoda,Thecosomata,NA,Limacinidae,Limacina,helicina,Other,Other,Limacina,Limacina,NA,NA,4,1,1-2,2,2,2.00,2.2,3.388,,N,N
45,2017-11-03,2016-01-05,U935,2015-06-06-J07-SO-09,2015,6,6,JS,South,J07,SO,9,39,119,17.9,NA,95.9,147.686,51-75,62.50,60,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,1,74,2-5,2.3,3.5,2.90,34.2,52.668,,N,N
45,2017-11-03,2016-01-05,U935,2015-06-06-J07-SO-09,2015,6,6,JS,South,J07,SO,9,39,119,17.9,NA,95.9,147.686,51-75,62.50,60,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,2,102,2-5,2.3,3.5,2.90,29,44.66,,N,N
45,2017-11-03,2016-01-05,U935,2015-06-06-J07-SO-09,2015,6,6,JS,South,J07,SO,9,39,119,17.9,NA,95.9,147.686,51-75,62.50,60,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,3,62,2-5,2.3,3.5,2.90,15,23.1,,N,N
